"YearWeekISO","ReportingCountry","FirstDose","SecondDose","DoseAdditional1","TargetGroup","Vaccine","Region"
"2021-W06","AT",0,0,0,"Age0_4","JANSS","AT"
"2021-W06","AT",0,0,0,"Age0_4","UNK","AT"
"2021-W06","AT",0,0,0,"Age0_4","AZ","AT"
"2021-W06","AT",0,0,0,"Age0_4","MOD","AT"
"2021-W06","AT",0,0,0,"Age0_4","NVXD","AT"
"2021-W06","AT",0,0,0,"Age10_14","COM","AT"
"2021-W06","AT",0,0,0,"Age10_14","AZ","AT"
"2021-W06","AT",0,0,0,"Age10_14","UNK","AT"
"2021-W06","AT",0,0,0,"Age10_14","MOD","AT"
"2021-W06","AT",0,0,0,"Age10_14","JANSS","AT"
"2021-W06","AT",0,0,0,"Age10_14","NVXD","AT"
"2021-W06","AT",0,0,0,"Age15_17","JANSS","AT"
"2021-W06","AT",0,0,0,"Age15_17","UNK","AT"
"2021-W06","AT",5,0,0,"Age15_17","AZ","AT"
"2021-W06","AT",0,0,0,"Age15_17","MOD","AT"
"2021-W06","AT",16,34,0,"Age15_17","COM","AT"
"2021-W06","AT",0,0,0,"Age15_17","NVXD","AT"
"2021-W06","AT",546,2737,0,"Age18_24","COM","AT"
"2021-W06","AT",1977,0,0,"Age18_24","AZ","AT"
"2021-W06","AT",0,1,0,"Age18_24","UNK","AT"
"2021-W06","AT",0,0,0,"Age18_24","JANSS","AT"
"2021-W06","AT",70,1,0,"Age18_24","MOD","AT"
"2021-W06","AT",0,0,0,"Age18_24","NVXD","AT"
"2021-W06","AT",0,0,0,"Age25_49","NVXD","AT"
"2021-W06","AT",4343,28514,2,"Age25_49","COM","AT"
"2021-W06","AT",5405,0,0,"Age25_49","AZ","AT"
"2021-W06","AT",2,4,0,"Age25_49","UNK","AT"
"2021-W06","AT",0,0,0,"Age25_49","JANSS","AT"
"2021-W06","AT",1249,5,0,"Age25_49","MOD","AT"
"2021-W06","AT",2861,18192,1,"Age50_59","COM","AT"
"2021-W06","AT",883,9,0,"Age50_59","MOD","AT"
"2021-W06","AT",6,4,0,"Age50_59","UNK","AT"
"2021-W06","AT",2614,0,0,"Age50_59","AZ","AT"
"2021-W06","AT",0,0,0,"Age50_59","NVXD","AT"
"2021-W06","AT",0,0,0,"Age50_59","JANSS","AT"
"2021-W06","AT",0,0,0,"Age5_9","MOD","AT"
"2021-W06","AT",0,0,0,"Age5_9","NVXD","AT"
"2021-W06","AT",0,0,0,"Age5_9","COM","AT"
"2021-W06","AT",0,0,0,"Age5_9","JANSS","AT"
"2021-W06","AT",0,0,0,"Age5_9","UNK","AT"
"2021-W06","AT",0,0,0,"Age5_9","AZ","AT"
"2021-W06","AT",39,31,0,"Age60_69","UNK","AT"
"2021-W06","AT",794,0,0,"Age60_69","AZ","AT"
"2021-W06","AT",0,0,0,"Age60_69","NVXD","AT"
"2021-W06","AT",357,7,0,"Age60_69","MOD","AT"
"2021-W06","AT",0,0,0,"Age60_69","JANSS","AT"
"2021-W06","AT",1579,8197,1,"Age60_69","COM","AT"
"2021-W06","AT",16,0,0,"Age70_79","AZ","AT"
"2021-W06","AT",1213,6078,1,"Age70_79","COM","AT"
"2021-W06","AT",0,0,0,"Age70_79","JANSS","AT"
"2021-W06","AT",0,0,0,"Age70_79","NVXD","AT"
"2021-W06","AT",422,7,1,"Age70_79","MOD","AT"
"2021-W06","AT",60,36,0,"Age70_79","UNK","AT"
"2021-W06","AT",3353,24682,2,"Age80+","COM","AT"
"2021-W06","AT",2,13,0,"Age80+","UNK","AT"
"2021-W06","AT",1053,67,0,"Age80+","MOD","AT"
"2021-W06","AT",0,0,0,"Age80+","JANSS","AT"
"2021-W06","AT",12,0,0,"Age80+","AZ","AT"
"2021-W06","AT",0,0,0,"Age80+","NVXD","AT"
"2021-W06","AT",0,0,0,"Age<18","UNK","AT"
"2021-W06","AT",16,34,0,"Age<18","COM","AT"
"2021-W06","AT",0,0,0,"Age<18","JANSS","AT"
"2021-W06","AT",0,0,0,"Age<18","MOD","AT"
"2021-W06","AT",5,0,0,"Age<18","AZ","AT"
"2021-W06","AT",0,0,0,"Age<18","NVXD","AT"
"2021-W07","AT",3951,233,0,"ALL","MOD","AT"
"2021-W07","AT",0,0,0,"ALL","NVXD","AT"
"2021-W07","AT",26733,39510,13,"ALL","COM","AT"
"2021-W07","AT",0,0,0,"ALL","JANSS","AT"
"2021-W07","AT",117,78,0,"ALL","UNK","AT"
"2021-W07","AT",32871,0,0,"ALL","AZ","AT"
"2021-W07","AT",0,0,0,"Age0_4","JANSS","AT"
"2021-W07","AT",0,0,0,"Age0_4","NVXD","AT"
"2021-W07","AT",0,1,0,"Age0_4","COM","AT"
"2021-W07","AT",0,0,0,"Age0_4","UNK","AT"
"2021-W07","AT",0,0,0,"Age0_4","MOD","AT"
"2021-W07","AT",1,0,0,"Age0_4","AZ","AT"
"2021-W07","AT",0,0,0,"Age10_14","NVXD","AT"
"2021-W07","AT",0,0,0,"Age10_14","UNK","AT"
"2021-W07","AT",1,0,0,"Age10_14","AZ","AT"
"2021-W07","AT",1,0,0,"Age10_14","COM","AT"
"2021-W07","AT",1,0,0,"Age10_14","MOD","AT"
"2021-W07","AT",0,0,0,"Age10_14","JANSS","AT"
"2021-W07","AT",3,0,0,"Age15_17","MOD","AT"
"2021-W07","AT",0,0,0,"Age15_17","JANSS","AT"
"2021-W07","AT",18,0,0,"Age15_17","AZ","AT"
"2021-W07","AT",21,13,0,"Age15_17","COM","AT"
"2021-W07","AT",0,0,0,"Age15_17","UNK","AT"
"2021-W07","AT",0,0,0,"Age15_17","NVXD","AT"
"2021-W07","AT",268,1389,0,"Age18_24","COM","AT"
"2021-W07","AT",1,0,0,"Age18_24","UNK","AT"
"2021-W07","AT",55,21,0,"Age18_24","MOD","AT"
"2021-W07","AT",0,0,0,"Age18_24","JANSS","AT"
"2021-W07","AT",3069,0,0,"Age18_24","AZ","AT"
"2021-W07","AT",0,0,0,"Age18_24","NVXD","AT"
"2021-W07","AT",0,0,0,"Age25_49","JANSS","AT"
"2021-W07","AT",785,117,0,"Age25_49","MOD","AT"
"2021-W07","AT",6,4,0,"Age25_49","UNK","AT"
"2021-W07","AT",2337,10554,3,"Age25_49","COM","AT"
"2021-W07","AT",17098,0,0,"Age25_49","AZ","AT"
"2021-W07","AT",0,0,0,"Age25_49","NVXD","AT"
"2021-W07","AT",1602,6854,2,"Age50_59","COM","AT"
"2021-W07","AT",7,2,0,"Age50_59","UNK","AT"
"2021-W07","AT",640,58,0,"Age50_59","MOD","AT"
"2021-W07","AT",0,0,0,"Age50_59","NVXD","AT"
"2021-W07","AT",0,0,0,"Age50_59","JANSS","AT"
"2021-W07","AT",9518,0,0,"Age50_59","AZ","AT"
"2021-W07","AT",0,0,0,"Age5_9","UNK","AT"
"2021-W07","AT",0,0,0,"Age5_9","JANSS","AT"
"2021-W07","AT",0,0,0,"Age5_9","MOD","AT"
"2021-W07","AT",0,0,0,"Age5_9","AZ","AT"
"2021-W07","AT",0,0,0,"Age5_9","COM","AT"
"2021-W07","AT",0,0,0,"Age5_9","NVXD","AT"
"2021-W07","AT",0,0,0,"Age60_69","NVXD","AT"
"2021-W07","AT",3063,0,0,"Age60_69","AZ","AT"
"2021-W07","AT",1575,3159,3,"Age60_69","COM","AT"
"2021-W07","AT",542,14,0,"Age60_69","MOD","AT"
"2021-W07","AT",0,0,0,"Age60_69","JANSS","AT"
"2021-W07","AT",56,24,0,"Age60_69","UNK","AT"
"2021-W07","AT",1835,2842,3,"Age70_79","COM","AT"
"2021-W07","AT",0,0,0,"Age70_79","JANSS","AT"
"2021-W07","AT",46,46,0,"Age70_79","UNK","AT"
"2021-W07","AT",88,0,0,"Age70_79","AZ","AT"
"2021-W07","AT",576,10,0,"Age70_79","MOD","AT"
"2021-W07","AT",0,0,0,"Age70_79","NVXD","AT"
"2021-W07","AT",35,0,0,"Age80+","AZ","AT"
"2021-W07","AT",19116,14712,2,"Age80+","COM","AT"
"2021-W07","AT",0,0,0,"Age80+","JANSS","AT"
"2021-W07","AT",0,0,0,"Age80+","NVXD","AT"
"2021-W07","AT",1,2,0,"Age80+","UNK","AT"
"2021-W07","AT",1353,13,0,"Age80+","MOD","AT"
"2021-W07","AT",0,0,0,"Age<18","UNK","AT"
"2021-W07","AT",20,0,0,"Age<18","AZ","AT"
"2021-W07","AT",4,0,0,"Age<18","MOD","AT"
"2021-W07","AT",0,0,0,"Age<18","NVXD","AT"
"2021-W07","AT",0,0,0,"Age<18","JANSS","AT"
"2021-W07","AT",22,14,0,"Age<18","COM","AT"
"2021-W08","AT",1,0,0,"ALL","JANSS","AT"
"2021-W08","AT",33,42,0,"ALL","UNK","AT"
"2021-W08","AT",58008,0,0,"ALL","AZ","AT"
"2021-W08","AT",44308,17410,3,"ALL","COM","AT"
"2021-W08","AT",0,0,0,"ALL","NVXD","AT"
"2021-W08","AT",4526,3962,0,"ALL","MOD","AT"
"2021-W08","AT",0,0,0,"Age0_4","NVXD","AT"
"2021-W08","AT",3,0,0,"Age0_4","AZ","AT"
"2021-W08","AT",0,0,0,"Age0_4","JANSS","AT"
"2021-W08","AT",0,0,0,"Age0_4","COM","AT"
"2021-W08","AT",0,0,0,"Age0_4","UNK","AT"
"2021-W08","AT",0,0,0,"Age0_4","MOD","AT"
"2021-W08","AT",0,0,0,"Age10_14","NVXD","AT"
"2021-W08","AT",0,0,0,"Age10_14","AZ","AT"
"2021-W08","AT",0,0,0,"Age10_14","JANSS","AT"
"2021-W08","AT",0,0,0,"Age10_14","MOD","AT"
"2021-W08","AT",2,1,0,"Age10_14","COM","AT"
"2021-W08","AT",0,0,0,"Age10_14","UNK","AT"
"2021-W08","AT",0,0,0,"Age15_17","MOD","AT"
"2021-W08","AT",0,0,0,"Age15_17","JANSS","AT"
"2021-W08","AT",0,0,0,"Age15_17","NVXD","AT"
"2021-W08","AT",0,0,0,"Age15_17","UNK","AT"
"2021-W08","AT",24,21,0,"Age15_17","COM","AT"
"2021-W08","AT",27,0,0,"Age15_17","AZ","AT"
"2021-W08","AT",6275,0,0,"Age18_24","AZ","AT"
"2021-W08","AT",0,0,0,"Age18_24","NVXD","AT"
"2021-W08","AT",0,0,0,"Age18_24","JANSS","AT"
"2021-W08","AT",1,0,0,"Age18_24","UNK","AT"
"2021-W08","AT",254,818,0,"Age18_24","COM","AT"
"2021-W08","AT",124,92,0,"Age18_24","MOD","AT"
"2021-W08","AT",29795,0,0,"Age25_49","AZ","AT"
"2021-W08","AT",1,0,0,"Age25_49","JANSS","AT"
"2021-W08","AT",0,0,0,"Age25_49","NVXD","AT"
"2021-W08","AT",3,5,0,"Age25_49","UNK","AT"
"2021-W08","AT",816,1593,0,"Age25_49","MOD","AT"
"2021-W08","AT",2333,6228,1,"Age25_49","COM","AT"
"2021-W08","AT",0,0,0,"Age50_59","NVXD","AT"
"2021-W08","AT",15722,0,0,"Age50_59","AZ","AT"
"2021-W08","AT",0,0,0,"Age50_59","JANSS","AT"
"2021-W08","AT",1789,4296,1,"Age50_59","COM","AT"
"2021-W08","AT",0,2,0,"Age50_59","UNK","AT"
"2021-W08","AT",783,958,0,"Age50_59","MOD","AT"
"2021-W08","AT",0,0,0,"Age5_9","NVXD","AT"
"2021-W08","AT",1,0,0,"Age5_9","COM","AT"
"2021-W08","AT",0,0,0,"Age5_9","AZ","AT"
"2021-W08","AT",0,0,0,"Age5_9","UNK","AT"
"2021-W08","AT",0,0,0,"Age5_9","MOD","AT"
"2021-W08","AT",0,0,0,"Age5_9","JANSS","AT"
"2021-W08","AT",5868,0,0,"Age60_69","AZ","AT"
"2021-W08","AT",2071,2001,0,"Age60_69","COM","AT"
"2021-W08","AT",0,0,0,"Age60_69","NVXD","AT"
"2021-W08","AT",0,0,0,"Age60_69","JANSS","AT"
"2021-W08","AT",15,12,0,"Age60_69","UNK","AT"
"2021-W08","AT",956,742,0,"Age60_69","MOD","AT"
"2021-W08","AT",277,0,0,"Age70_79","AZ","AT"
"2021-W08","AT",11,18,0,"Age70_79","UNK","AT"
"2021-W08","AT",944,170,0,"Age70_79","MOD","AT"
"2021-W08","AT",0,0,0,"Age70_79","NVXD","AT"
"2021-W08","AT",2585,1227,1,"Age70_79","COM","AT"
"2021-W08","AT",0,0,0,"Age70_79","JANSS","AT"
"2021-W08","AT",35276,2840,0,"Age80+","COM","AT"
"2021-W08","AT",71,0,0,"Age80+","AZ","AT"
"2021-W08","AT",3,5,0,"Age80+","UNK","AT"
"2021-W08","AT",0,0,0,"Age80+","NVXD","AT"
"2021-W08","AT",903,407,0,"Age80+","MOD","AT"
"2021-W08","AT",0,0,0,"Age80+","JANSS","AT"
"2021-W08","AT",0,0,0,"Age<18","UNK","AT"
"2021-W08","AT",0,0,0,"Age<18","JANSS","AT"
"2021-W08","AT",27,22,0,"Age<18","COM","AT"
"2021-W08","AT",0,0,0,"Age<18","MOD","AT"
"2021-W08","AT",30,0,0,"Age<18","AZ","AT"
"2021-W08","AT",0,0,0,"Age<18","NVXD","AT"
"2021-W09","AT",0,0,0,"ALL","NVXD","AT"
"2021-W09","AT",37,89,1,"ALL","UNK","AT"
"2021-W09","AT",7944,1461,0,"ALL","MOD","AT"
"2021-W09","AT",55229,0,0,"ALL","AZ","AT"
"2021-W09","AT",91489,13677,4,"ALL","COM","AT"
"2021-W09","AT",3,0,0,"ALL","JANSS","AT"
"2021-W09","AT",0,0,0,"Age0_4","AZ","AT"
"2021-W09","AT",0,0,0,"Age0_4","UNK","AT"
"2021-W09","AT",0,0,0,"Age0_4","JANSS","AT"
"2021-W09","AT",0,0,0,"Age0_4","MOD","AT"
"2021-W09","AT",0,0,0,"Age0_4","NVXD","AT"
"2021-W09","AT",0,0,0,"Age0_4","COM","AT"
"2021-W09","AT",0,0,0,"Age10_14","UNK","AT"
"2021-W09","AT",0,0,0,"Age10_14","JANSS","AT"
"2021-W09","AT",0,0,0,"Age10_14","NVXD","AT"
"2021-W09","AT",4,0,0,"Age10_14","COM","AT"
"2021-W09","AT",1,0,0,"Age10_14","AZ","AT"
"2021-W09","AT",0,0,0,"Age10_14","MOD","AT"
"2021-W09","AT",2,0,0,"Age15_17","MOD","AT"
"2021-W09","AT",0,0,0,"Age15_17","UNK","AT"
"2021-W09","AT",37,14,0,"Age15_17","COM","AT"
"2021-W09","AT",0,0,0,"Age15_17","NVXD","AT"
"2021-W09","AT",14,0,0,"Age15_17","AZ","AT"
"2021-W09","AT",0,0,0,"Age15_17","JANSS","AT"
"2021-W09","AT",0,0,0,"Age18_24","NVXD","AT"
"2021-W09","AT",0,0,0,"Age18_24","JANSS","AT"
"2021-W09","AT",0,0,0,"Age18_24","UNK","AT"
"2021-W09","AT",4797,0,0,"Age18_24","AZ","AT"
"2021-W09","AT",444,553,0,"Age18_24","COM","AT"
"2021-W09","AT",281,8,0,"Age18_24","MOD","AT"
"2021-W09","AT",1667,117,0,"Age25_49","MOD","AT"
"2021-W09","AT",6,2,0,"Age25_49","UNK","AT"
"2021-W09","AT",3,0,0,"Age25_49","JANSS","AT"
"2021-W09","AT",0,0,0,"Age25_49","NVXD","AT"
"2021-W09","AT",3272,4344,3,"Age25_49","COM","AT"
"2021-W09","AT",27661,0,0,"Age25_49","AZ","AT"
"2021-W09","AT",0,0,0,"Age50_59","NVXD","AT"
"2021-W09","AT",0,0,0,"Age50_59","JANSS","AT"
"2021-W09","AT",1320,76,0,"Age50_59","MOD","AT"
"2021-W09","AT",3523,2829,0,"Age50_59","COM","AT"
"2021-W09","AT",15757,0,0,"Age50_59","AZ","AT"
"2021-W09","AT",6,4,0,"Age50_59","UNK","AT"
"2021-W09","AT",0,0,0,"Age5_9","JANSS","AT"
"2021-W09","AT",0,0,0,"Age5_9","MOD","AT"
"2021-W09","AT",0,0,0,"Age5_9","UNK","AT"
"2021-W09","AT",2,0,0,"Age5_9","COM","AT"
"2021-W09","AT",0,0,0,"Age5_9","AZ","AT"
"2021-W09","AT",0,0,0,"Age5_9","NVXD","AT"
"2021-W09","AT",0,0,0,"Age60_69","NVXD","AT"
"2021-W09","AT",1217,50,0,"Age60_69","MOD","AT"
"2021-W09","AT",0,0,0,"Age60_69","JANSS","AT"
"2021-W09","AT",14,34,0,"Age60_69","UNK","AT"
"2021-W09","AT",5990,0,0,"Age60_69","AZ","AT"
"2021-W09","AT",4323,1528,1,"Age60_69","COM","AT"
"2021-W09","AT",0,0,0,"Age70_79","NVXD","AT"
"2021-W09","AT",0,0,0,"Age70_79","JANSS","AT"
"2021-W09","AT",2185,29,0,"Age70_79","MOD","AT"
"2021-W09","AT",10,48,1,"Age70_79","UNK","AT"
"2021-W09","AT",652,0,0,"Age70_79","AZ","AT"
"2021-W09","AT",5301,1175,0,"Age70_79","COM","AT"
"2021-W09","AT",1274,1181,0,"Age80+","MOD","AT"
"2021-W09","AT",0,0,0,"Age80+","JANSS","AT"
"2021-W09","AT",1,1,0,"Age80+","UNK","AT"
"2021-W09","AT",0,0,0,"Age80+","NVXD","AT"
"2021-W09","AT",372,0,0,"Age80+","AZ","AT"
"2021-W09","AT",74626,3248,0,"Age80+","COM","AT"
"2021-W09","AT",0,0,0,"Age<18","NVXD","AT"
"2021-W09","AT",0,0,0,"Age<18","UNK","AT"
"2021-W09","AT",0,0,0,"Age<18","JANSS","AT"
"2021-W09","AT",15,0,0,"Age<18","AZ","AT"
"2021-W09","AT",43,14,0,"Age<18","COM","AT"
"2021-W09","AT",2,0,0,"Age<18","MOD","AT"
"2021-W10","AT",3,0,0,"ALL","JANSS","AT"
"2021-W10","AT",11651,3800,0,"ALL","MOD","AT"
"2021-W10","AT",79165,14,0,"ALL","AZ","AT"
"2021-W10","AT",136881,27053,4,"ALL","COM","AT"
"2021-W10","AT",0,0,0,"ALL","NVXD","AT"
"2021-W10","AT",137,98,1,"ALL","UNK","AT"
"2021-W10","AT",1,0,0,"Age0_4","AZ","AT"
"2021-W10","AT",0,0,0,"Age0_4","MOD","AT"
"2021-W10","AT",0,0,0,"Age0_4","NVXD","AT"
"2021-W10","AT",1,0,0,"Age0_4","COM","AT"
"2021-W10","AT",0,0,0,"Age0_4","JANSS","AT"
"2021-W10","AT",0,0,0,"Age0_4","UNK","AT"
"2021-W10","AT",0,0,0,"Age10_14","JANSS","AT"
"2021-W10","AT",0,0,0,"Age10_14","MOD","AT"
"2021-W10","AT",0,0,0,"Age10_14","NVXD","AT"
"2021-W10","AT",1,1,0,"Age10_14","COM","AT"
"2021-W10","AT",0,0,0,"Age10_14","AZ","AT"
"2021-W10","AT",0,0,0,"Age10_14","UNK","AT"
"2021-W10","AT",0,0,0,"Age15_17","JANSS","AT"
"2021-W10","AT",3,0,0,"Age15_17","MOD","AT"
"2021-W10","AT",0,0,0,"Age15_17","NVXD","AT"
"2021-W10","AT",0,0,0,"Age15_17","UNK","AT"
"2021-W10","AT",662,21,0,"Age15_17","COM","AT"
"2021-W10","AT",31,0,0,"Age15_17","AZ","AT"
"2021-W10","AT",0,0,0,"Age18_24","JANSS","AT"
"2021-W10","AT",545,59,0,"Age18_24","MOD","AT"
"2021-W10","AT",0,0,0,"Age18_24","NVXD","AT"
"2021-W10","AT",2,2,0,"Age18_24","UNK","AT"
"2021-W10","AT",4690,284,0,"Age18_24","COM","AT"
"2021-W10","AT",4529,0,0,"Age18_24","AZ","AT"
"2021-W10","AT",35297,3,0,"Age25_49","AZ","AT"
"2021-W10","AT",0,0,0,"Age25_49","NVXD","AT"
"2021-W10","AT",23097,2733,0,"Age25_49","COM","AT"
"2021-W10","AT",3,0,0,"Age25_49","JANSS","AT"
"2021-W10","AT",3456,1145,0,"Age25_49","MOD","AT"
"2021-W10","AT",26,3,0,"Age25_49","UNK","AT"
"2021-W10","AT",0,0,0,"Age50_59","NVXD","AT"
"2021-W10","AT",19236,4,0,"Age50_59","AZ","AT"
"2021-W10","AT",0,0,0,"Age50_59","JANSS","AT"
"2021-W10","AT",2084,860,0,"Age50_59","MOD","AT"
"2021-W10","AT",13818,1893,0,"Age50_59","COM","AT"
"2021-W10","AT",16,7,0,"Age50_59","UNK","AT"
"2021-W10","AT",0,0,0,"Age5_9","MOD","AT"
"2021-W10","AT",0,0,0,"Age5_9","NVXD","AT"
"2021-W10","AT",1,0,0,"Age5_9","AZ","AT"
"2021-W10","AT",0,0,0,"Age5_9","UNK","AT"
"2021-W10","AT",0,0,0,"Age5_9","JANSS","AT"
"2021-W10","AT",1,0,0,"Age5_9","COM","AT"
"2021-W10","AT",14906,1555,0,"Age60_69","COM","AT"
"2021-W10","AT",1931,335,0,"Age60_69","MOD","AT"
"2021-W10","AT",0,0,0,"Age60_69","NVXD","AT"
"2021-W10","AT",11714,3,0,"Age60_69","AZ","AT"
"2021-W10","AT",49,45,0,"Age60_69","UNK","AT"
"2021-W10","AT",0,0,0,"Age60_69","JANSS","AT"
"2021-W10","AT",2810,366,0,"Age70_79","MOD","AT"
"2021-W10","AT",7147,3,0,"Age70_79","AZ","AT"
"2021-W10","AT",0,0,0,"Age70_79","NVXD","AT"
"2021-W10","AT",37,38,1,"Age70_79","UNK","AT"
"2021-W10","AT",0,0,0,"Age70_79","JANSS","AT"
"2021-W10","AT",17699,1804,0,"Age70_79","COM","AT"
"2021-W10","AT",0,0,0,"Age80+","JANSS","AT"
"2021-W10","AT",825,1035,0,"Age80+","MOD","AT"
"2021-W10","AT",1242,1,0,"Age80+","AZ","AT"
"2021-W10","AT",0,0,0,"Age80+","NVXD","AT"
"2021-W10","AT",7,3,0,"Age80+","UNK","AT"
"2021-W10","AT",62671,18784,4,"Age80+","COM","AT"
"2021-W10","AT",665,22,0,"Age<18","COM","AT"
"2021-W10","AT",0,0,0,"Age<18","UNK","AT"
"2021-W10","AT",0,0,0,"Age<18","JANSS","AT"
"2021-W10","AT",33,0,0,"Age<18","AZ","AT"
"2021-W10","AT",3,0,0,"Age<18","MOD","AT"
"2021-W10","AT",0,0,0,"Age<18","NVXD","AT"
"2021-W11","AT",62,45,0,"ALL","UNK","AT"
"2021-W11","AT",89737,43787,13,"ALL","COM","AT"
"2021-W11","AT",0,0,0,"ALL","NVXD","AT"
"2021-W11","AT",27781,4123,0,"ALL","MOD","AT"
"2021-W11","AT",73589,16,0,"ALL","AZ","AT"
"2021-W11","AT",27,0,0,"ALL","JANSS","AT"
"2021-W11","AT",1,0,0,"Age0_4","COM","AT"
"2021-W11","AT",0,0,0,"Age0_4","NVXD","AT"
"2021-W11","AT",0,0,0,"Age0_4","JANSS","AT"
"2021-W11","AT",0,0,0,"Age0_4","UNK","AT"
"2021-W11","AT",2,0,0,"Age0_4","AZ","AT"
"2021-W11","AT",1,0,0,"Age0_4","MOD","AT"
"2021-W11","AT",0,0,0,"Age10_14","MOD","AT"
"2021-W11","AT",0,0,0,"Age10_14","AZ","AT"
"2021-W11","AT",0,0,0,"Age10_14","NVXD","AT"
"2021-W11","AT",0,0,0,"Age10_14","JANSS","AT"
"2021-W11","AT",3,2,0,"Age10_14","COM","AT"
"2021-W11","AT",0,0,0,"Age10_14","UNK","AT"
"2021-W11","AT",13,0,0,"Age15_17","AZ","AT"
"2021-W11","AT",157,22,1,"Age15_17","COM","AT"
"2021-W11","AT",0,0,0,"Age15_17","NVXD","AT"
"2021-W11","AT",0,0,0,"Age15_17","UNK","AT"
"2021-W11","AT",0,0,0,"Age15_17","JANSS","AT"
"2021-W11","AT",15,2,0,"Age15_17","MOD","AT"
"2021-W11","AT",1114,70,0,"Age18_24","MOD","AT"
"2021-W11","AT",1139,276,0,"Age18_24","COM","AT"
"2021-W11","AT",0,0,0,"Age18_24","UNK","AT"
"2021-W11","AT",2,0,0,"Age18_24","JANSS","AT"
"2021-W11","AT",0,0,0,"Age18_24","NVXD","AT"
"2021-W11","AT",2703,0,0,"Age18_24","AZ","AT"
"2021-W11","AT",20,0,0,"Age25_49","JANSS","AT"
"2021-W11","AT",7071,2376,0,"Age25_49","COM","AT"
"2021-W11","AT",5848,928,0,"Age25_49","MOD","AT"
"2021-W11","AT",0,0,0,"Age25_49","NVXD","AT"
"2021-W11","AT",27838,5,0,"Age25_49","AZ","AT"
"2021-W11","AT",19,2,0,"Age25_49","UNK","AT"
"2021-W11","AT",0,0,0,"Age50_59","NVXD","AT"
"2021-W11","AT",17113,3,0,"Age50_59","AZ","AT"
"2021-W11","AT",7,0,0,"Age50_59","UNK","AT"
"2021-W11","AT",6180,1770,1,"Age50_59","COM","AT"
"2021-W11","AT",2,0,0,"Age50_59","JANSS","AT"
"2021-W11","AT",4523,677,0,"Age50_59","MOD","AT"
"2021-W11","AT",0,1,0,"Age5_9","COM","AT"
"2021-W11","AT",0,0,0,"Age5_9","NVXD","AT"
"2021-W11","AT",0,0,0,"Age5_9","AZ","AT"
"2021-W11","AT",0,0,0,"Age5_9","UNK","AT"
"2021-W11","AT",0,0,0,"Age5_9","MOD","AT"
"2021-W11","AT",0,0,0,"Age5_9","JANSS","AT"
"2021-W11","AT",12198,5,0,"Age60_69","AZ","AT"
"2021-W11","AT",0,0,0,"Age60_69","NVXD","AT"
"2021-W11","AT",4939,543,0,"Age60_69","MOD","AT"
"2021-W11","AT",3,0,0,"Age60_69","JANSS","AT"
"2021-W11","AT",18,16,0,"Age60_69","UNK","AT"
"2021-W11","AT",12216,2019,1,"Age60_69","COM","AT"
"2021-W11","AT",9404,1,0,"Age70_79","AZ","AT"
"2021-W11","AT",0,0,0,"Age70_79","JANSS","AT"
"2021-W11","AT",0,0,0,"Age70_79","NVXD","AT"
"2021-W11","AT",7091,577,0,"Age70_79","MOD","AT"
"2021-W11","AT",17,26,0,"Age70_79","UNK","AT"
"2021-W11","AT",27288,2568,7,"Age70_79","COM","AT"
"2021-W11","AT",0,0,0,"Age80+","JANSS","AT"
"2021-W11","AT",4333,2,0,"Age80+","AZ","AT"
"2021-W11","AT",0,0,0,"Age80+","NVXD","AT"
"2021-W11","AT",35843,34778,4,"Age80+","COM","AT"
"2021-W11","AT",1,1,0,"Age80+","UNK","AT"
"2021-W11","AT",4266,1328,0,"Age80+","MOD","AT"
"2021-W11","AT",0,0,0,"Age<18","JANSS","AT"
"2021-W11","AT",16,2,0,"Age<18","MOD","AT"
"2021-W11","AT",15,0,0,"Age<18","AZ","AT"
"2021-W11","AT",0,0,0,"Age<18","UNK","AT"
"2021-W11","AT",161,25,1,"Age<18","COM","AT"
"2021-W11","AT",0,0,0,"Age<18","NVXD","AT"
"2021-W12","AT",58639,89312,10,"ALL","COM","AT"
"2021-W12","AT",98,28,1,"ALL","UNK","AT"
"2021-W12","AT",0,0,0,"ALL","NVXD","AT"
"2021-W12","AT",21415,4150,2,"ALL","MOD","AT"
"2021-W12","AT",75829,47,1,"ALL","AZ","AT"
"2021-W12","AT",27,0,0,"ALL","JANSS","AT"
"2021-W12","AT",0,0,0,"Age0_4","JANSS","AT"
"2021-W12","AT",0,0,0,"Age0_4","MOD","AT"
"2021-W12","AT",0,0,0,"Age0_4","UNK","AT"
"2021-W12","AT",0,0,0,"Age0_4","AZ","AT"
"2021-W12","AT",0,0,0,"Age0_4","COM","AT"
"2021-W12","AT",0,0,0,"Age0_4","NVXD","AT"
"2021-W12","AT",0,0,0,"Age10_14","UNK","AT"
"2021-W12","AT",0,1,0,"Age10_14","MOD","AT"
"2021-W12","AT",1,3,0,"Age10_14","COM","AT"
"2021-W12","AT",0,0,0,"Age10_14","JANSS","AT"
"2021-W12","AT",0,0,0,"Age10_14","NVXD","AT"
"2021-W12","AT",1,0,0,"Age10_14","AZ","AT"
"2021-W12","AT",0,0,0,"Age15_17","NVXD","AT"
"2021-W12","AT",4,2,0,"Age15_17","MOD","AT"
"2021-W12","AT",113,35,0,"Age15_17","COM","AT"
"2021-W12","AT",0,0,0,"Age15_17","UNK","AT"
